dr7objid,galaxy_builder_id,is_validation,ra,dec,chisq,pogson_magnitude,flux,disk_Re,disk_Re_err,disk_q,disk_q_err,centre_dx,centre_dy,bulge_Re,bulge_Re_err,bulge_q,bulge_q_err,bulge_n,bulge_fraction,bar_Re,bar_Re_err,bar_q,bar_q_err,bar_n,bar_c,bar_fraction,pitch_angle_0,pitch_angle_1,pitch_angle_2,pitch_angle_3,n_spirals,spiral_fraction
588017990703317218,20902063,False,235.459778,5.853738,1.994627897140326,16.903274791847302,173.2567179822505,37.650126067572195,3.737417606452351,0.7898941710937476,0.13456930156242217,-1.8908843157511512,1.3286826049633191,1.8825063033786098,0.11561622821907984,0.6,0.11561622821907984,0.5,0.09599389626410557,15.108606969758766,0.03183042916765433,0.28781631573626576,0.03183042916765433,0.3,6.0,0.07413085957484462,12.594748582937331,19.828627075686878,,,2.0,0.02941844235348046
587742629057265796,20902064,False,212.059372,16.170189,1.9546658754607094,16.1529828418263,345.78556802905234,15.323457773317614,4.05187004276336,0.7133983006209429,0.10689326945940014,-1.5609397250321635,0.6701683145154078,0.7661728886658807,0.10582942532773926,0.6,0.10582942532773926,0.5,0.012073529700545824,10.59414995522661,0.1350430371950194,0.2368479844423911,0.1350430371950194,0.3,6.0,0.11986220029571958,-23.195912865834806,-18.01420745077335,,,2.0,0.2418795053569322
587742062121582703,20902065,False,125.365944,12.392592,1.3748653762518686,17.032222055399735,153.85484528161143,19.264505139793737,4.064466457319995,0.8408031207899526,0.1498197166695122,0.16284422430985046,0.0943985568828154,0.9632252569896869,0.13890423592924295,0.6,0.13890423592924295,0.5,0.06792813185240901,8.477819432508808,0.10308348776423978,0.2452366758897096,0.10308348776423978,0.3,6.0,0.11145975013565139,,,,,0.0,
587731185664196742,20902066,False,353.430786,-0.569577,1.7353806746697629,17.634223526578232,88.37116683519113,27.499375745212586,2.20479027102627,0.8403999816240117,0.11619433698739785,-1.1264555472591127,-4.070875389948284,5.752863524838416,0.14823254675816494,0.6252329998724587,0.14823254675816494,2.4351825459344143,0.4521760665869422,,,,,,,,,,,,0.0,
587741828580507674,20902067,False,157.939804,22.077171,1.8010140840192028,17.172843847113626,135.16444365118656,15.648981594154417,4.056702034552183,0.7443587168123902,0.16350114765764961,0.008517257068092476,0.834629134543114,0.7824490797077209,0.15853032323663693,0.6,0.15853032323663693,0.5,0.035420318675439995,,,,,,,,21.731060359947186,23.52286021208456,,,2.0,0.34858986391139213
587739720841363536,20902068,False,228.758606,22.765154,2.107925435342623,16.049912582988313,380.2200081383625,16.006401079872678,4.303531373316941,0.985818800740036,0.035013628555544525,-0.6233849770629121,0.3456147098995146,0.8003200539936339,0.051671737392807095,0.8122211564120898,0.051671737392807095,0.652751798179384,0.02092135679474455,,,,,,,,13.00277543603082,26.39585762572293,,,2.0,0.15034273985113367
587739809959379307,20902069,False,235.581268,17.806072,1.4361815820782209,16.837742078232303,184.036162447616,62.064645403912984,8.219358267509868,0.3429881559151587,0.18995924480042756,3.3811533730793855,3.4741757065993824,9.679250916465657,0.04999504083354707,0.7785622291576719,0.04999504083354707,0.8430801826877131,0.3712555987145823,3.1090439863712214,0.1029335857302838,0.5,0.1029335857302838,4.136022177638501,1.565041705141695,0.13356568736671096,,,,,0.0,
588011218597904544,20902070,False,202.651779,61.568447,1.1792303387748009,16.855755687289708,181.00798137086463,13.749794146238782,3.6299300274741615,0.8058713465448886,0.15183789807335699,0.2947682667857592,-0.32734299857521876,2.0863211146628045,0.12228702682099797,0.8333333333333334,0.12228702682099797,2.1311304927967405,0.10161182675240957,,,,,,,,17.678824096883673,24.656456584678455,27.082765814196094,,3.0,0.1560102381751745
588016892786638917,20902071,False,156.466293,39.529461,1.1532798538753144,17.335523599607512,116.35647614176179,20.016936621458033,4.065302122353768,0.5923637187263303,0.09915972063391466,0.5101380692918838,-0.31809474759143797,1.7182471362948872,0.08998946047943478,0.6269167597548444,0.08998946047943478,0.9307397782974427,0.17908874375904732,8.198332627476278,0.0534086177392615,0.453567766643047,0.0534086177392615,0.3,1.3178860845537652,0.12435306655469483,15.139832642603757,,,,1.0,0.013538094194689829
587742627986145353,20902072,False,218.095047,14.483237,1.5287820845057243,17.312459861198356,118.85461662287526,10.428030080882305,1.6734047340803015,0.6500912443748825,0.13819478264298277,-0.8632365080776268,-0.2683180453976739,0.5214015040441152,0.12453308484312224,0.6,0.12453308484312224,0.5,0.06647590683987419,7.32603233708772,0.11360742211020321,0.5,0.11360742211020321,0.3,5.709282584039224,0.10751726027488466,-17.044501792358478,,,,1.0,0.04714893209953178
587742882188099779,20902073,False,231.063965,56.195858,2.733701642845391,16.609419140849507,227.10795341538048,13.743990794537401,1.2214685630730397,0.5861240375379333,0.06536496389520496,,,,,,,,,,,,,,,,20.422349930634756,,,,1.0,0.5586194218281351
588013384355217569,20902074,False,186.795502,53.403431,4.163985198446265,15.829401120148963,465.8429764039302,60.80661570636899,1.9042648583195614,0.8333333333333334,0.0626118315073608,-2.8977608691432195,1.627639016011699,2.533608987765375,0.04193739544013853,0.802722590664258,0.04193739544013853,2.3498789071728017,0.024727655543807674,,,,,,,,9.240340854048275,,,,1.0,0.7756077779291234
587731890576097386,20902075,False,171.350159,56.599995,1.8822572417908217,16.52807298199977,244.7771124169122,10.631231323607677,3.8090200884542154,0.8685870535889818,0.13834990316322365,4.570384448978956,-2.613692318058291,3.051223049933982,0.16857288796664843,0.8333333333333334,0.16857288796664843,0.5,0.06258871458857064,,,,,,,,,,,,0.0,
588017606295879756,20902076,False,187.93689,46.131573,1.438604224074896,16.307707224505066,299.8590150985493,15.653496971208535,4.0619021571566005,0.5861588682848807,0.09625006927454968,0.47475711930369613,0.5084039700672065,2.99052849814298,0.13774628058076138,0.6,0.13774628058076138,0.5,0.06233145962531437,,,,,,,,17.702872917979878,23.737705399163257,,,2.0,0.16097557167589416
587725550661992687,20902077,False,128.380112,51.774765,2.1628258017261692,16.123235715677875,355.3904175949288,21.226423148366468,6.716313210432438,0.5869056505137574,0.07210136113108107,-0.9999839516875468,-0.518771294323713,3.6317831848648012,0.09728913890932157,0.6911173594271884,0.09728913890932157,0.5,0.09261236986552313,12.58265012546373,0.10569741317277755,0.2390405092646212,0.10569741317277755,0.3,6.0,0.0868905601505574,16.918874037990374,16.10407876866438,,,2.0,0.19960192634818144
587739707417493611,20902078,False,233.656189,20.736048,1.2639952320213332,16.381556852006504,280.14137710149214,19.342878926706696,4.6365658174221265,0.7850659926213559,0.13051978797898764,-0.01770470581126915,-0.30820488248602373,0.9671439463353348,0.1498897584206418,0.6,0.1498897584206418,0.5,0.03115367463766581,6.344238876202321,0.05566521268406876,0.1700630132280037,0.05566521268406876,0.6582758510016079,6.0,0.02359722681473365,,,,,0.0,
588010359064822084,20902079,False,131.072632,2.881174,1.4039868575521364,16.758384342598337,197.99137100731156,11.673421526000126,2.7831152162009443,0.7941281419091543,0.0932973478133694,-0.6137733698966628,-0.07703365120115535,1.018403511836291,0.12851366050241736,0.6,0.12851366050241736,0.5209795751531807,0.05121173769643304,,,,,,,,,,,,0.0,
587742615637393794,20902080,False,244.505112,13.531059,1.266591890200156,16.889191101150622,175.51876706841614,12.342299408492519,2.47596050876504,0.810286301543065,0.09028229955278853,0.2824037888921609,0.15067159067702107,2.2399888236331256,0.031069459137059274,0.8357961695249434,0.031069459137059274,0.8481771557395451,0.08788002232223717,,,,,,,,21.708047437426018,1.3824941100973418,,,2.0,0.12116937779359618
587736543102304705,20902081,False,238.896667,6.463515,1.1800050225067207,16.36491717679621,284.4678099721744,17.559765981802418,5.5513155590864365,0.8474905137377351,0.11781768801724457,0.03662083151108675,-0.08117378340384107,1.7684041421182422,0.02296172349551708,0.7504693663796651,0.02296172349551708,1.442185522105684,0.03507534483255735,,,,,,,,-23.056700847872804,-7.323852368048376,,,2.0,0.03070138946252714
587739646738563164,20902082,False,150.76001,27.273951,1.0298914825043883,16.24623055754722,317.327548768171,15.33649372667632,2.782555471125163,0.8765782308138779,0.13820712476543687,0.1525512672816376,-0.394951244239671,0.7668246863338161,0.07625990643172142,0.8759606512558419,0.07625990643172142,0.5,0.016996316429771667,,,,,,,,,,,,0.0,
588295842859778125,20902083,False,178.829437,50.799721,1.1685957093993777,16.873879323435258,178.01158643362737,55.97677745917042,3.7346198648679065,0.38126633114223973,0.044693456697242055,-0.6612656795488121,0.9527997559348051,2.982212720607099,0.1383615964288222,0.6,0.1383615964288222,1.6895837765463546,0.1885676017375704,,,,,,,,-10.854781865974486,-7.542404087349301,,,2.0,0.6355419436596969
587742573220200621,20902084,False,165.220001,19.49283,1.3325805627358989,16.807833225342034,189.1762925018901,19.13870326958369,2.708625900003807,0.5701331863957295,0.06268814119968166,-0.004042372033609354,0.0744722733613088,2.5096105662207044,0.13371881482462541,0.8757998296226437,0.13371881482462541,2.838834303911319,0.11730392181152921,,,,,,,,,,,,0.0,
587731681193754794,20902085,False,136.363129,44.143883,2.1712657051849598,16.382714081923893,279.84294800329576,15.823471395306363,2.1501756184064518,0.5069089585864726,0.05361836652591897,-1.3880405974748768,-2.7898388731085575,5.51234374518861,0.01915235349990786,0.6,0.01915235349990786,0.6719538266157493,0.12400491652149832,,,,,,,,,,,,0.0,
588017605238915235,20902086,False,235.474152,32.763084,1.1875938389389626,17.03289052829855,153.76014811716237,19.80565163143495,5.648917575073268,0.47537646754025403,0.0985986514853707,-0.5852171302334526,0.8550874248558955,3.9046595785946683,0.1385283926209648,0.6,0.1385283926209648,1.278363734530707,0.2432827283533622,,,,,,,,-25.250336216071855,-23.427398938181643,,,2.0,0.1669932770063202
587739845387485357,21096782,False,227.236176,19.290253,1.1197252075493367,15.138961470282311,879.8637227714169,28.796810566479145,6.332905997531617,0.7887504415516375,0.16517930731152203,-1.2655165747551251,-0.8395394159851151,7.985386125447772,0.12503251754339417,0.8333333333333334,0.12503251754339417,1.6709522893609545,0.07181248992234114,,,,,,,,7.819532994659045,,,,1.0,0.04038326254334751
588017569242808468,21096784,False,202.841339,10.725926,1.184392049137364,16.0899949610452,366.43927530647557,19.878311861245695,7.176863012482002,0.46858944956056053,0.03775298338219928,-0.3304811189892263,-0.7212287284737613,0.9939155930622848,0.11429302762544487,0.6,0.11429302762544487,0.5,0.013285671357056073,,,,,,,,,,,,0.0,
587741602571354286,21096787,False,191.184189,27.89155,1.2456537726211223,15.3668672545032,713.2685877924298,27.913000512180837,7.5036891139991635,0.6901061152683532,0.1581764749237439,-0.5838315279882806,1.971125689439134,3.90182509130363,0.10996559403347378,0.6,0.10996559403347378,1.3098976766332715,0.03709286811134984,,,,,,,,-17.054521050680847,-16.229676204518764,,,2.0,0.14018261609622776
587739376158179609,21096790,False,127.725533,20.248056,1.2329186709592026,15.298692748511057,759.4914700301225,40.11454458499639,7.176890195150264,0.8907004672450639,0.15424577183666405,-0.4895684924436381,0.463728959095306,2.0057272292498194,0.1254029946628221,0.6,0.1254029946628221,2.5751130564423,0.022361934487292328,21.69705050082064,0.03653178463376643,0.12123687857607532,0.03653178463376643,0.3,2.98883868673082,0.00951859962710755,16.724314443298763,6.696053743503286,,,2.0,0.11610483960114214
587741828047241286,21096791,False,166.827896,22.942017,1.6713013725186259,15.982850427667934,404.44533354824875,83.22153358508959,5.49939326582024,0.8333333333333334,0.06965032037647619,4.429423317054479,1.4914516005663359,9.70399089664151,0.13971690957096422,0.9293488623137409,0.13971690957096422,1.1291369679513439,0.4875546019624218,,,,,,,,,,,,0.0,
587741602023604344,21096794,False,163.311127,25.897213,1.11741010588874,15.706751676820893,521.5540585414107,23.556927356229682,6.6690239782921275,0.8407650559761501,0.16657608686913222,-0.42554237857957844,-0.12755351403443171,2.8165710436608182,0.1266015835162191,0.8333333333333334,0.1266015835162191,0.9543729787681875,0.040258466194954066,,,,,,,,,,,,0.0,
588017704541880472,21096795,False,181.792664,13.247525,1.0988565156723942,14.898236708230364,1098.2603802504755,43.17002897852782,7.592586319990392,0.699852735868162,0.10162561732530448,-2.2149472996065924,-1.9502055356970232,5.521898012067249,0.06577430491455508,0.6,0.06577430491455508,0.5821954458526402,0.05242823296552807,,,,,,,,-23.171089494434895,,,,1.0,0.03294082390550563
587742061066780761,21096798,False,169.684891,21.564192,1.898854831393011,15.779804071849705,487.6164757246025,22.688998343388217,8.753792050573214,0.6861596357838018,0.12930652625713254,0.3828668301086964,0.8812592693802372,2.700794252575092,0.0,0.6611746807772102,0.0,1.5295563668486287,0.03179354415005205,,,,,,,,-20.183804575993573,-12.251973142138315,,,2.0,0.08858216953611056
588848899913482301,21096801,False,181.853317,-0.158318,1.4695862133164639,15.485341917529293,639.5334033898403,37.51862844834024,6.7478978695655565,0.8333333333333334,0.15604245375340647,2.443952480197865,-1.7297585373813433,16.515878878895435,0.11096502120667122,0.6,0.11096502120667122,1.4949130342684422,0.37430761167618104,,,,,,,,,,,,0.0,
587741710489223299,21096804,False,163.890503,27.081549,1.1938132392540222,14.92946429955709,1067.1225078361563,34.13257372279485,9.94109712409891,0.8188058821535543,0.14793646054962584,-1.198293672199938,0.26019095225851174,4.16677642459167,0.13659590353125914,0.712247379952069,0.13659590353125914,0.9337031705606772,0.03414999009466403,,,,,,,,19.420109949328022,6.410926879498909,,,2.0,0.023461110269849254
587739407316615240,21096807,False,178.278641,35.022923,6.1904271508755295,16.30305416791491,301.14685556789203,52.920333313034334,3.6443102320782286,0.7261605199530401,0.1287876856275028,-0.5260363076620536,-2.021087711753353,14.408534419045607,0.1258574839687157,0.7311052044261238,0.1258574839687157,1.9432963715406097,0.623719805233517,,,,,,,,19.637238529901435,4.817009645683374,,,2.0,0.35580447447487445
587739647815909467,21096808,False,159.608246,30.144833,1.2762045968884403,15.164503655793856,859.4063092323394,30.61288474885416,7.280555176809979,0.5607620633269441,0.11357535156925891,0.4636831448085559,-0.6378504022551539,2.999890396457003,0.1183666838169569,0.6004410674684773,0.1183666838169569,1.8134625538110847,0.02096935438566676,,,,,,,,6.5015860628581255,,,,1.0,0.03443036651732169
588016890638696567,21096811,False,155.899414,37.637779,1.405044720517339,15.263621551201297,784.4249153436555,28.534205129296243,5.802780206755891,0.8333333333333334,0.10034422207982384,1.8280121905694955,-0.3089576092146018,5.575257423666392,0.15699930751284785,0.9525008936359999,0.15699930751284785,1.0961448948309112,0.07766388251749042,,,,,,,,-26.131542814756717,-0.873153012624436,,,2.0,0.06466280727941337
587739407851651201,21096814,False,173.080414,34.952774,1.1039521906564937,15.673747426361892,537.6517075748118,19.547696315537046,11.754960129450529,0.8799037380941596,0.17248665042394173,0.4365200771432569,0.15180357401840183,2.6171390593250314,0.140228130369407,0.6,0.140228130369407,0.6419226551444394,0.023785100998178686,,,,,,,,18.00012190923694,15.46058987660565,,,2.0,0.07765093181169155
587741420561826057,21096815,False,125.697517,17.330887,1.4538148351595919,14.916903206574798,1079.5399467231903,37.90754307628001,7.158711485235885,0.6194334781636219,0.07638871075123244,0.5110498662631215,-1.6755693948629897,4.514727432680237,0.016792932543972676,0.6,0.016792932543972676,0.5,0.0301907577352419,,,,,,,,,,,,0.0,
587742956008701967,21096818,False,186.88739,6.233359,1.4383556357156504,15.185875119972662,842.6552909292478,38.4725247282801,11.498178483299878,0.7358290729037217,0.15235108196466685,-0.16420222629876946,-0.1696652750373886,4.117390977076287,0.08310156653813529,0.6393774230074801,0.08310156653813529,0.5768237403870264,0.046579818417449015,,,,,,,,20.308357163282537,16.070965788628776,,,2.0,0.18928368130404616
587733080271290569,21096821,False,166.065826,53.132042,1.3493487324855358,15.557139916977674,598.6100904132683,25.007530609673395,1.830604161489008,0.9579436709422098,0.06993973510054206,-0.1664738630447573,-0.3023883849279798,5.282306995039119,1.1555567610933196e-16,0.6,1.1555567610933196e-16,0.6448875869886252,0.10135491587317061,,,,,,,,-13.942594011764168,-8.805909152662483,,,2.0,0.3200363600486777
587722983890944174,21096824,False,187.78096,0.463122,1.058780179070312,15.49403391358065,634.4339785642784,32.786163022858695,6.0721923636079485,0.5420819215855815,0.07292570057738128,-0.4877310996877924,0.23857616981017316,2.4575017676376625,0.11589639806983473,0.6,0.11589639806983473,0.6865042214884767,0.012574006759089793,5.022447578178155,0.1057936335505059,0.413586539893172,0.1057936335505059,0.3,2.5483166274096076,0.04363548616627095,-20.272836670265963,-14.576819111666072,,,2.0,0.07699092944929185
587736915683246411,21096825,False,230.486069,10.567491,1.077454056428656,15.259519079551326,787.39448420636,36.00890905922477,2.5473615627225827,0.8529155846824987,0.03162633699331472,-1.4437040694431857,-0.8121323204678532,5.261276048289605,0.040733577964574365,0.941799372304711,0.040733577964574365,0.920977308771554,0.07107549041336247,,,,,,,,-7.167649432196347,,,,1.0,0.10787939152385403
587736585511305375,21096831,False,239.128738,28.437317,1.6655525016436932,14.981100537179245,1017.5594341224586,22.25860228465831,5.840358171269407,0.8117857910669272,0.09872707837656809,,,,,,,,,,,,,,,,23.382509212490007,,,,1.0,0.19114681606494663
587734893826015411,21096833,False,178.075363,10.597912,1.0585979065838336,14.98015885453436,1018.4423684088008,38.64040665160815,5.8225220091533005,0.5315594400146765,0.09494475731052722,-0.8685478824980493,0.032043458075136755,6.626415487906022,0.17114235622276358,0.6028199720145574,0.17114235622276358,1.3146071685863023,0.041746097777040636,,,,,,,,21.98130941448184,,,,1.0,0.01141245743156944
587735744224166180,21096836,False,235.156189,35.771442,1.131369163281445,15.670820847876296,539.1028910763469,23.12390440795095,8.248408293704674,0.6761973051251152,0.11590513915459663,-0.12809381587247515,0.8727484410494242,1.504844895041627,0.11497107033245518,0.8333333333333334,0.11497107033245518,0.5,0.018510114444793318,,,,,,,,13.62892025256339,,,,1.0,0.020761189734026977
587732135917977689,21096838,False,165.662018,51.175419,1.6186471918552583,15.060051562557016,946.1922248067672,34.48834721018761,6.965217066465384,0.8714295597730995,0.055067328011759197,,,,,,,,,,,,,,,,-66.78168929422291,,,,1.0,0.0811081998262465
587738947219816464,21096840,False,182.37381,39.815929,2.4538443938604577,16.289863559868834,304.8278030481613,19.571459425339597,6.31664152608628,0.3467525878377211,0.05841547088826421,,,,,,,,,,,,,,,,-7.194100451223609,,,,1.0,0.20849019531684382
588017720639815764,21096843,False,169.121384,41.078335,1.719026143904461,15.105009756337372,907.8123726132698,37.22723972725147,8.413829336066529,0.8020550384129888,0.1451914708721986,0.6510804643275776,0.27584905753502653,9.634962144137205,0.0,0.6049103763714587,0.0,0.5,0.08137360128443066,4.920602959509743,0.11315418755902633,0.27700108214593083,0.11315418755902633,0.5693262375852224,5.9920084615000615,0.02425961859287268,-22.03047939261371,-17.15271662447979,-48.26958090190839,,3.0,0.18145265776032143
587741603110977698,21096846,False,198.216034,27.880051,1.8981509998177333,15.976823311339077,406.69672526380083,24.62813709199835,5.207853146037863,0.47942079163486484,0.03782933799793196,0.3120559636590059,0.1798916181970327,1.2314068545999177,0.05671276479512373,0.6,0.05671276479512373,0.6888545462955553,0.0052003417581912015,4.569654743242579,0.045563881670214204,0.3913964424726043,0.045563881670214204,0.3,1.8301772163684062,0.0478929680068361,,,,,0.0,
587738196113621221,21096847,False,117.028999,50.11348,1.048310018986487,15.139399718005349,879.5086453039645,27.983359388704248,8.292837075045783,0.9548904148734485,0.09481319023959914,0.3690215298449857,-0.46014979914306764,3.3048183389406303,0.14310229319980494,0.9158176854352208,0.14310229319980494,0.8733712518400042,0.0300802616070601,,,,,,,,,,,,0.0,
587736813669056829,21096850,False,230.403397,11.257408,1.132449908272741,15.170066888515365,855.0140367549013,37.38696302745796,8.03732241193042,0.6448768113497734,0.09787662592485866,-1.38836489799003,-0.2976901037782369,6.520079457472029,0.12737482183427926,0.8337231858552496,0.12737482183427926,0.5,0.030088824141329254,3.947213597730617,0.11353979917193283,0.35683574592475925,0.11353979917193283,0.8304229193583637,6.0,0.025378758544648165,10.179831146847057,17.462610291910213,,,2.0,0.07435245571428717
587732134844170364,21096853,False,165.776978,50.341183,1.2710944301621712,15.611916574750683,569.158688676157,22.193653912729218,4.732719177344235,0.7498764743192685,0.13789276219331564,-1.30636224520606,6.7681041190678,7.248484453048089,0.0783815691084274,0.6,0.0783815691084274,0.7076957930570984,0.10388856720959573,,,,,,,,-14.935455453409022,,,,1.0,0.01653955539461285
588017724935241810,21096854,False,180.046143,7.094928,1.9254423840136323,16.369161935354782,283.3578351521783,17.919421486775036,5.425381766802529,0.6088878104306279,0.12451046128717648,0.22581927444744565,-0.0024219755080991945,2.0298600201481296,0.11344091496122218,0.6,0.11344091496122218,0.6440237897595844,0.031170574621185228,,,,,,,,12.10978676040677,9.31722111468671,,,2.0,0.1690436594172776
587731869092937805,21096857,False,163.529022,53.029808,1.3618109564393612,15.760722566165569,496.26194521768787,21.131490237950434,5.365110163773358,0.6190309151553495,0.09508919324413266,0.9093411669608855,0.01291090031149622,2.180334083736202,0.11171836057208702,0.606781622289079,0.11171836057208702,1.3526354069177169,0.021845173927937094,,,,,,,,6.782789300395705,,,,1.0,0.01932953378758989
587736477595074810,21096860,False,226.594925,9.050025,1.421639794041087,15.235487494839983,805.0169079802112,48.20542624542209,6.521567122702547,0.9136316555565959,0.1300717412669585,0.7331149606764882,-2.0208826695459976,,0.03696530855764846,,0.03696530855764846,,,14.57463106108578,0.05489023392701107,0.29499662796521686,0.05489023392701107,1.9416582635321098,3.1601276526303237,0.1414306046888448,14.84402949700667,25.992101356896583,,,2.0,0.5882167644553744
587735661551157300,21096863,False,155.449753,38.13168,2.0951564288505833,16.403666875834453,274.49424887409515,16.042472207431924,4.7986724899006745,0.8130772592249682,0.08707817950432808,0.7115013728322594,-1.395311103906053,0.8021236103715963,0.12662499185080134,0.6,0.12662499185080134,0.5,0.032067029931200884,16.042472207431924,0.12142240541105888,0.386948291191458,0.12142240541105888,1.486898776481232,6.0,0.09569605963974566,0.5795034094448163,,,,1.0,0.17917274882530654
588007005803380756,21096864,False,245.601013,47.731709,1.126823757692284,15.041321408344238,962.6566974265629,32.634276083018506,6.8126049511725295,0.8014996962934449,0.15310960737480106,0.03424448432363647,-0.2746773608281501,2.68353318014506,0.12727102327738904,0.6,0.12727102327738904,0.5804997396044768,0.017220256460039562,,,,,,,,18.153658145422604,,,,1.0,0.0076527749738264424
587741726581653672,21096867,False,192.525085,25.022211,2.4683208659691305,15.79970952501998,478.7581608768796,26.83542555875942,11.692298516587936,0.8027764145843583,0.146915771605736,1.209784562447794,1.8553686470075945,4.129963153172952,0.14454010712191415,0.6,0.14454010712191415,0.9441010094370992,0.06705702087506958,,,,,,,,-7.095961834039613,-36.651239812006686,-22.116599626163328,-23.530645740552817,4.0,0.1573653175956761
587732053774499874,21096870,False,121.267471,29.722706,1.6844855200454198,15.245569335049638,797.5763469339438,24.86990130401152,4.087459445453236,0.7881916861178948,0.150182717536838,0.342584390986886,0.5501820655376832,1.243495065200576,0.09497952718996862,0.7137762358000087,0.09497952718996862,1.9375781213413,0.006681341035390377,,,,,,,,14.130013344843023,,,,1.0,0.006616691087419204
587736545773682791,21096872,False,223.838058,5.2978,1.9525252379003555,16.315439897188668,297.7309897303793,22.594288889842137,4.1729877810338145,0.7509991353236803,0.1367565738727541,2.8471584139818162,4.030686991273072,,,,,,,4.734352072379886,0.08798400809593392,0.1342287567127277,0.08798400809593392,2.5858119046477275,4.833260157634449,0.07418234256079562,18.526484939504172,,,,1.0,0.12198662502311916
587741421642383565,21096874,False,140.514374,24.842176,2.698223301819776,16.495774086168062,252.16822735694143,14.970075613078574,4.276562839223966,0.5751352616414608,0.08841408832350854,,,,,,,,,,,,,,,,,,,,0.0,
588017705084125325,21096877,False,194.383545,13.47231,1.1458443897664126,15.876767746849605,445.9569137521763,18.06746772320651,3.8107553972312336,0.5912217633782698,0.06830126989400338,-0.6644196518626302,0.28227218611178984,,0.18849924957225328,,0.18849924957225328,,,3.5671014974733466,0.12661431590359837,0.05,0.12661431590359837,0.31821387483454733,4.481897240688827,0.025118741026999934,-21.856373658689517,-21.48180973526012,-12.73879289862469,,3.0,0.18601801322650377
587725552805740776,21096878,False,118.716133,45.822506,1.98240169989992,15.664661878435036,542.1697074009318,21.079901255574324,3.275742568432742,0.9218355948988696,0.13832879221452202,0.3150906827977309,-1.3693130277901417,,0.09656176410312006,,0.09656176410312006,,,2.8455657632058142,0.04063896229639083,0.3315243923441624,0.04063896229639083,0.6168508281447654,6.0,0.031430456725788564,20.535502530197878,16.424018293387302,16.694766027796348,11.18469506239218,4.0,0.2466712158210457
587736807764000871,21096881,False,205.918701,13.38458,1.1286452274206797,16.339143307783687,291.30147044607713,17.153022276486592,5.6639045353544235,0.5158436444017507,0.056842883875042306,0.19611008583906653,-0.8347898849564146,3.5613512380391286,0.12426299560490812,0.7549765543237965,0.12426299560490812,1.2083875830493305,0.06733247969792718,,,,,,,,-21.15837811701206,,,,1.0,0.050802353581512874
587742903938318474,21096884,False,192.875168,18.065361,1.6663299547265487,15.944509610707668,418.98276233339624,16.787586589131326,4.787717633111497,0.893214077159621,0.07701619182555458,0.18692217814434287,-1.2616068848653228,1.1811485199219547,0.15973928257407136,0.6,0.15973928257407136,0.5,0.013975951628856531,,,,,,,,,,,,0.0,
587742902332489794,21096885,False,204.222519,15.96786,1.4293632670077665,16.304577495371646,300.72463182341914,23.798645757703618,5.1621863727758655,0.5936487522112065,0.09742201375451598,0.6067753608190714,1.5650142703581054,3.7775383012786445,0.12322658995911631,0.6,0.12322658995911631,1.5235874282826005,0.0967485001203192,,,,,,,,35.7915929805828,28.67568311903051,,,2.0,0.07249594762341982
587742014888345811,21096888,False,169.561478,22.422213,1.0696657679105301,15.607201192802556,571.6359358657801,28.2227057139142,6.197797127088485,0.5447066632332952,0.07469131986218755,-0.9564905607765155,-0.7720504312256651,3.47909717939922,0.13643417662802063,0.8333333333333334,0.13643417662802063,1.2101159196079398,0.04804024480457577,,,,,,,,26.259238711552342,32.12980570533756,,,2.0,0.09896559170648005
588848899375824998,21096891,False,179.984421,-0.548215,1.8873886574924783,15.170039899352636,855.0352909045616,31.480451799076942,5.142142961578744,0.7709441300895103,0.1331173558936577,-0.17449088745748043,0.24202718649701183,2.9586119481168014,0.149039663561737,0.7845303029507901,0.149039663561737,0.6565148089848502,0.026875950997917102,,,,,,,,-29.08509877635304,-11.567238639316741,-24.355299034618785,,3.0,0.04535532045270449
587742191520382993,21096893,False,196.494598,25.465689,2.831958581167418,17.946345207044786,66.29212142707007,11.98575009532615,2.1725882363016464,0.7880524830349618,0.1600592187965371,-0.25434683032276695,-0.5126989092783134,0.5992875047663075,0.13546911796344954,0.6637273325299841,0.13546911796344954,0.5,0.13869727320191588,,,,,,,,,,,,0.0,
587738410328981641,21096895,False,158.500153,13.339269,2.131434064477335,15.939281210166023,421.00525421242895,24.463379212398284,3.6762113279003272,0.3929130771086219,0.054487211020398066,1.8235318303939678,-5.1911493862134535,5.615481328411619,0.1409269679474299,0.6,0.1409269679474299,1.2168939623573802,0.07989390550210591,,,,,,,,,,,,0.0,
587742901793325115,21096898,False,198.763962,16.084988,1.2733139466433827,15.6101560529643,570.0823284066355,26.35145515162189,8.522152585373027,0.6083522572718758,0.10008075119410219,-0.12575460462186072,-0.11938107319242874,1.391353724508478,0.13595742774106398,0.6,0.13595742774106398,0.5,0.01552555575481123,,,,,,,,,,,,0.0,
587741723362066541,21096900,False,198.758957,28.036362,,,,,2.8093165194845704,,0.12012463337005978,,,,0.1444892257201876,,0.1444892257201876,,,,,,,,,,,,,,,
